date,SPY,IJR,EFA,EEM,AGG,TLT,SHY,LQD,GLD,VNQ
2009-12-08,81.364220,20.708920,33.453842,28.541733,65.652664,57.409939,65.660080,57.564995,110.949997,22.309122
2009-12-09,81.668518,20.633831,33.411564,28.717005,65.583977,57.146233,65.613068,57.234413,110.839996,22.262547
2009-12-10,82.128754,20.511322,33.514248,28.885271,65.533943,56.489937,65.589516,57.283176,110.820000,22.174589
2009-12-11,82.477661,20.752396,33.502167,28.990429,65.377762,56.483795,65.518867,57.012165,109.320000,22.531590
2009-12-14,83.041809,21.104126,33.828377,29.186737,65.415268,56.551270,65.448311,57.326519,110.239998,22.940310
2009-12-15,82.655792,21.088320,33.453842,28.885271,65.234039,56.299774,65.432655,56.914650,110.209999,22.712666
2009-12-16,82.781998,21.210833,33.846497,29.053526,65.352791,56.232288,65.479713,57.131393,111.589996,22.878223
2009-12-17,81.787315,21.029039,33.049114,28.219213,65.458977,57.158482,65.605209,57.375290,107.339996,22.738529
2009-12-18,82.249992,21.226643,33.127647,28.296343,65.458977,56.913155,65.558105,57.283176,108.949997,22.888571
2009-12-21,83.085899,21.495378,33.224297,28.261284,65.184044,55.901073,65.456161,57.006733,106.949997,23.198997
2009-12-22,83.384392,21.720654,33.435204,28.546112,64.996574,55.588291,65.377754,56.768269,106.169998,23.442163
2009-12-23,83.548584,22.013111,33.739994,28.828819,65.021561,55.600567,65.377754,56.947147,106.550003,23.721531
2009-12-24,83.944122,22.092392,33.874100,29.118591,64.909073,55.024048,65.299225,56.681591,108.360001,24.064266
2009-12-28,84.123215,22.068607,34.020401,29.217537,64.515366,54.870678,65.205170,56.529800,108.550003,24.179567
2009-12-29,84.003830,22.028959,34.075268,29.112898,64.591850,55.232620,65.248306,56.701244,107.470001,23.817957
2009-12-30,83.973953,22.052753,33.935059,29.240160,64.754791,55.595787,65.224838,56.766594,106.930000,23.854643
2009-12-31,83.167969,21.692017,33.697319,29.339134,64.673332,55.331074,65.146301,56.684937,107.309998,23.445885
2010-01-04,84.578461,22.227175,34.581203,30.194569,64.748512,55.281834,65.232620,56.984283,109.800003,23.346319
2010-01-05,84.802406,22.159788,34.611691,30.413725,65.043114,55.638821,65.311134,57.256374,109.699997,23.320112
2010-01-06,84.862068,22.136000,34.757984,30.477350,65.005493,54.894077,65.319008,57.087677,111.510002,23.278194
2010-01-07,85.220284,22.290598,34.623871,30.300611,64.930267,54.986370,65.303276,57.158428,110.820000,23.529732
2010-01-08,85.503876,22.377810,34.898182,30.540981,64.967880,54.961777,65.366127,57.283611,111.370003,23.356796
2010-01-11,85.623322,22.298534,35.184692,30.477350,64.917747,54.660164,65.397530,57.343536,112.849998,23.493057
2010-01-12,84.824738,22.088427,34.770164,29.989548,65.331390,55.595787,65.452530,57.452362,110.489998,23.100019
2010-01-13,85.541214,22.346096,35.062771,30.081450,65.055618,54.949440,65.397530,57.212852,111.540001,23.566420
2010-01-14,85.772568,22.433306,35.330982,30.003683,65.224800,55.718945,65.460365,57.419689,112.029999,23.545464
2010-01-15,84.809837,22.143927,34.776260,29.657267,65.350212,56.063606,65.515343,57.397926,110.860001,23.367277
2010-01-19,85.869591,22.532417,35.117634,30.258186,65.243645,55.903549,65.531006,57.446873,111.519997,23.844162
2010-01-20,84.996407,22.211323,34.221550,29.530016,65.412895,56.469841,65.531006,57.408779,108.940002,23.576908
2010-01-21,83.362022,21.953646,33.490067,28.639235,65.431671,56.728336,65.586014,57.561172,107.370003,22.900881
2010-01-22,81.503685,21.521545,32.837826,28.002962,65.469284,56.629856,65.640961,57.474136,107.169998,22.324421
2010-01-25,81.921631,21.549301,33.240147,28.207987,65.463036,56.371353,65.586014,57.468651,107.480003,22.481649
2010-01-26,81.578331,21.382809,33.051170,27.621210,65.544525,56.389824,65.593781,57.316242,107.559998,22.272034
2010-01-27,81.966438,21.604801,33.014606,27.550516,65.494354,56.359039,65.570267,57.109455,106.529999,22.471165
2010-01-28,81.026077,21.216312,32.459885,27.359627,65.437973,56.328224,65.601692,57.027798,106.480003,22.277273
2010-01-29,80.145447,21.010170,31.990513,27.062696,65.588364,56.820717,65.664497,57.392483,105.959999,22.151484
2010-02-01,81.391762,21.212345,32.575706,27.790882,65.498474,56.304909,65.636200,57.136631,108.349998,22.555016
2010-02-02,82.376862,21.402620,33.118233,28.017109,65.573914,56.465511,65.644089,57.317055,109.129997,22.864202
2010-02-03,81.966438,21.236135,32.770763,27.854509,65.454475,55.810730,65.596870,57.256901,108.699997,22.492123
2010-02-04,79.436462,20.593927,31.435802,26.596102,65.611633,56.694069,65.691238,57.251450,104.370003,21.658892
2010-02-05,79.600624,20.633574,31.380936,26.299181,65.636765,56.817600,65.793419,57.076515,104.680000,22.057163
2010-02-08,79.025978,20.407618,30.759167,26.037596,65.762520,56.891747,65.746292,57.131210,104.040001,21.575045
2010-02-09,80.018570,20.693037,31.728390,26.885963,65.643097,56.323471,65.683372,56.999989,105.410004,21.506908
2010-02-10,79.861862,20.772318,31.527243,26.815260,65.492142,55.786026,65.612663,56.557262,105.120003,21.548834
2010-02-11,80.697701,21.057741,31.819828,27.522226,65.385292,55.483322,65.636200,56.688450,107.129997,21.753212
2010-02-12,80.630554,21.212345,31.545517,27.175816,65.397873,55.711918,65.691238,56.754002,107.040001,22.009996
2010-02-16,81.899284,21.553268,32.246536,27.875711,65.561325,55.816891,65.699074,56.978119,109.620003,22.633619
2010-02-17,82.287308,21.676151,32.289200,27.974691,65.360130,55.180645,65.644089,56.786835,109.250000,22.837999
2010-02-18,82.772430,21.902111,32.472076,28.080732,65.334999,54.958279,65.604790,56.748562,109.980003,23.178633
2010-02-19,82.944023,21.957607,32.270912,27.840366,65.385292,55.254757,65.581192,56.950790,109.470001,23.194351
2010-02-22,82.959000,22.028959,32.331879,27.875711,65.272133,55.026237,65.604790,56.983612,109.070000,23.251995
2010-02-23,81.951454,21.787151,31.874695,27.232370,65.504776,55.884872,65.659737,57.120239,107.889999,23.073824
2010-02-24,82.705269,21.997253,32.075855,27.493954,65.573914,56.020748,65.691238,57.366226,107.360001,23.309633
2010-02-25,82.593346,21.957607,31.880789,27.267717,65.705872,56.335766,65.746292,57.306152,108.309998,23.398731
2010-02-26,82.645554,21.874357,32.075855,27.543438,65.718498,56.626110,65.769844,57.683285,109.430000,23.388247
2010-03-01,83.503769,22.357988,32.325775,28.010035,65.815010,56.601322,65.758064,57.757404,109.430000,23.587387
2010-03-02,83.735153,22.540356,32.569611,28.328173,65.840263,56.526970,65.758064,57.878105,111.019997,23.597864
2010-03-03,83.809769,22.647373,32.959736,28.363518,65.840263,56.384426,65.750130,57.998882,111.629997,23.534983
2010-03-04,84.063538,22.687016,32.874401,28.215055,65.960083,56.681854,65.726593,58.026333,110.830002,23.681707
2010-03-05,85.265045,23.115149,33.514450,28.950306,65.833908,55.938309,65.671501,57.954941,110.809998,24.326286
2010-03-08,85.279999,23.198399,33.514450,28.971510,65.878082,55.647026,65.640060,58.048290,109.879997,24.572601
2010-03-09,85.421822,23.293539,33.435204,29.134115,65.953751,55.659405,65.687241,57.993385,109.720001,24.630236
2010-03-10,85.802422,23.460035,33.575405,29.339134,65.909576,55.516869,65.671501,58.048290,108.470001,24.850338
2010-03-11,86.160652,23.515539,33.703415,29.346201,65.909576,55.721416,65.592758,58.026333,108.599998,24.997072
2010-03-12,86.168121,23.535357,33.928967,29.247238,65.915894,56.068420,65.600662,58.147053,107.949997,25.196217
2010-03-15,86.190475,23.475897,33.691231,29.035135,65.997917,55.994045,65.624313,58.136143,108.360001,25.138565
2010-03-16,86.877106,23.682030,34.117939,29.409828,66.117691,56.440243,65.640060,58.405079,110.400002,25.746462
2010-03-17,87.392044,23.864380,34.300804,29.727968,66.168190,56.681854,65.655739,58.619160,109.589996,26.129009
2010-03-18,87.347275,23.808891,34.099632,29.501736,66.111382,56.496006,65.616440,58.503872,110.339996,25.987524
2010-03-19,86.905128,23.531385,33.752193,29.119970,66.060966,56.551788,65.569206,58.459949,108.279999,25.704531
2010-03-22,87.369759,23.896091,33.849716,29.226017,66.111382,56.613724,65.592758,58.553303,107.750000,26.029449
2010-03-23,87.984238,24.157734,34.087444,29.431046,66.123985,56.347244,65.569206,58.514889,108.320000,25.956083
2010-03-24,87.557076,23.844564,33.526642,28.992718,65.789749,55.318592,65.466919,58.081234,106.300003,26.097578
2010-03-25,87.414711,23.719820,33.508354,28.914951,65.619484,54.965405,65.490547,57.872635,106.779999,26.161463
2010-03-26,87.362236,23.676123,33.837524,29.056330,65.726685,55.120300,65.529884,58.048290,108.589996,26.024181
2010-03-29,87.916779,23.759552,34.124016,29.579508,65.651001,54.909603,65.561295,57.998882,108.750000,26.103382
2010-03-30,87.976730,23.874746,34.124016,29.692614,65.676262,55.083141,65.545639,58.031830,107.970001,26.066420
2010-03-31,87.676987,23.616545,34.124016,29.777452,65.714058,55.461113,65.592758,58.059307,108.949997,25.770756
2010-04-01,88.276505,23.874746,34.727516,30.555113,65.689415,55.325520,65.569214,58.185562,110.260002,25.902746
2010-04-05,88.995895,24.307758,34.764084,30.830837,65.284607,54.404984,65.388077,57.650715,110.889999,26.472965
2010-04-06,89.205704,24.411037,34.666542,30.922739,65.366806,54.492115,65.435318,57.788528,111.029999,27.080141
2010-04-07,88.696175,24.355421,34.422729,30.654104,65.645134,55.188694,65.537674,58.080780,112.489998,26.483526
2010-04-08,89.003365,24.311726,34.386139,30.760134,65.581909,55.213547,65.521935,57.970482,112.650002,26.515200
2010-04-09,89.587921,24.438847,34.837234,30.951015,65.651466,55.344162,65.537674,58.009106,113.639999,26.890076
2010-04-12,89.730263,24.538157,34.946949,30.703583,65.803322,55.636482,65.569214,58.174496,113.010002,26.721117
2010-04-13,89.797714,24.601721,34.916481,30.639954,65.910797,55.816872,65.553436,58.383980,112.690002,27.375809
2010-04-14,90.816872,25.094313,35.379749,31.092411,65.834953,55.425056,65.553436,58.334381,113.029999,27.418056
2010-04-15,90.891823,25.130068,35.355366,30.922739,65.955078,55.487263,65.600716,58.433651,113.650002,26.668314
2010-04-16,89.445541,24.875826,34.575111,30.017828,66.056282,55.891571,65.703087,58.571465,111.239998,26.055857
2010-04-19,89.782730,24.824181,34.483673,29.897642,65.936119,55.754688,65.640083,58.422638,111.150002,26.172014
2010-04-20,90.584564,25.134033,34.697025,30.251123,66.043709,55.953773,65.647926,58.549416,111.459999,26.615524
2010-04-21,90.419693,25.324713,34.471481,30.152138,66.157562,56.414040,65.655754,58.753391,112.309998,27.080141
2010-04-22,90.689468,25.626635,34.160595,30.279396,66.024719,56.246090,65.608589,58.621075,111.839996,27.497252
2010-04-23,91.281471,25.872913,34.416618,30.441999,65.942474,56.047020,65.584953,58.610065,113.190002,27.861547
2010-04-26,90.936745,25.781546,34.453186,30.441999,65.936119,56.109222,65.584953,58.637657,112.750000,28.083315
2010-04-27,88.786079,25.193619,33.069458,29.353264,66.144913,56.899170,65.710907,58.676216,114.629997,27.185741
2010-04-28,89.460526,25.269100,33.075562,29.600712,66.043709,56.414040,65.695175,58.775505,114.309998,27.270214
2010-04-29,90.569572,25.872913,33.587601,30.088516,66.068947,56.650360,65.710907,58.924366,114.279999,28.500425
2010-04-30,89.033394,24.991022,33.167000,29.727968,66.353577,57.303444,65.789719,59.166943,115.360001,27.613396
2010-05-03,90.187393,25.551149,33.404728,29.890574,66.228043,57.228542,65.725014,59.184689,115.730003,28.532097
2010-05-04,88.066673,24.824181,32.081951,28.519045,66.494522,58.258369,65.764473,59.256660,114.870003,27.882671
2010-05-05,87.542099,24.490490,31.466274,28.002962,66.443779,58.601673,65.851219,59.001942,115.089996,27.507816
2010-05-06,84.634514,23.644348,30.064257,26.857676,66.538872,60.411694,65.993065,58.027405,118.489998,26.377932
2010-05-07,83.375565,23.028606,29.997206,26.999075,66.247101,59.656464,65.969414,58.215687,118.269997,25.934416
2010-05-10,87.047546,24.260084,31.941751,28.943230,66.240738,58.420681,65.882698,58.581135,117.570000,27.645082
2010-05-11,86.800209,24.375292,31.423607,28.420076,66.488129,58.270870,65.922112,58.642078,120.660004,27.808765
2010-05-12,88.014198,25.122116,31.777166,28.773567,66.418358,57.827724,65.906395,58.619923,121.400002,28.257536
2010-05-13,86.920120,24.903622,31.362659,28.504908,66.513527,58.208447,65.945717,58.791569,120.559998,27.798208
2010-05-14,85.346405,24.434870,30.472672,27.918135,66.754662,59.219589,66.032440,58.774906,120.370003,26.916468
2010-05-17,85.391388,24.589804,30.515341,27.748453,66.703842,59.001148,66.008812,58.874619,119.360001,26.953432
2010-05-18,84.229889,24.105158,29.856998,27.168749,66.932259,59.906204,66.079750,59.062840,119.489998,26.272333
2010-05-19,83.750282,23.862831,29.972822,26.907166,66.964012,60.105892,66.048218,59.096077,116.629997,26.029461
2010-05-20,80.587883,22.663132,28.930441,25.570997,66.906937,61.372921,66.127022,58.963169,115.839996,24.693668
2010-05-21,81.764412,22.980944,29.637556,26.398148,67.192451,61.435368,66.079750,58.863495,115.220001,25.522602
2010-05-24,80.715294,22.639299,28.954830,26.122431,67.154350,61.223118,66.071877,59.018562,116.839996,24.952381
2010-05-25,80.797737,22.595602,28.845097,25.839643,67.236832,61.522671,66.064026,58.736217,117.360001,25.153019
2010-05-26,80.310608,22.579718,28.418392,25.825508,67.160728,61.347961,66.008812,58.774906,118.470001,25.100210
2010-05-27,83.000893,23.477499,30.033779,27.387905,67.002106,59.956074,65.961594,58.470409,118.690002,26.478249
2010-05-28,81.959267,23.203394,29.454679,26.935448,67.071846,60.230705,66.087646,58.392937,118.879997,26.140337
2010-06-01,80.580406,22.528082,29.162086,26.440575,67.182594,60.654106,66.088440,58.344540,119.910004,25.596506
2010-06-02,82.678658,23.155727,29.942347,27.366701,67.112617,60.077915,66.041130,58.550251,119.779999,26.098099
2010-06-03,82.963417,23.465582,29.850908,27.267717,67.080795,59.639526,66.025352,58.361191,117.959999,26.024181
2010-06-04,80.048340,22.333422,28.576895,26.299181,67.252647,61.242764,66.175255,58.717041,119.190002,24.551117
2010-06-07,79.051674,21.785210,28.217245,25.889135,67.449944,61.712482,66.151566,58.961712,121.489998,24.419121
2010-06-08,79.898460,21.733576,28.668324,26.482994,67.373543,61.405594,66.143631,58.961712,121.000000,24.857349
2010-06-09,79.471313,21.769327,28.564695,26.341599,67.411674,61.336670,66.151566,58.983967,120.559998,25.005184
2010-06-10,81.794395,22.468485,29.771664,27.260656,67.208092,60.240753,66.064774,58.739311,118.970001,26.087547
2010-06-11,82.191551,22.790257,29.814331,27.402046,67.246262,61.004776,66.135796,58.956139,120.010002,26.399048
2010-06-14,82.064156,22.913408,30.003307,27.409115,67.341728,60.691605,66.151566,58.844921,119.599998,26.726402
2010-06-15,83.930107,23.421886,30.954243,28.236273,67.341728,60.441185,66.120003,58.772659,120.989998,27.323009
2010-06-16,83.900146,23.294765,30.807943,28.236273,67.443558,60.785561,66.135796,58.833836,120.330002,27.074869
2010-06-17,84.035042,23.314627,30.905474,28.094875,67.602692,61.280312,66.175255,59.223034,121.900002,27.132933
2010-06-18,84.126144,23.326550,30.850611,28.222122,67.494499,61.180141,66.183083,59.217510,122.830002,27.048470
2010-06-21,83.885185,23.108051,30.844522,28.709930,67.640839,61.004776,66.190994,59.367619,120.389999,26.837276
2010-06-22,82.499809,22.663132,30.454374,28.158501,67.710884,61.731205,66.222610,59.656742,121.449997,26.040009
2010-06-23,82.243782,22.587877,30.658438,28.231091,67.882690,62.150841,66.269920,59.907017,120.949997,26.108664
2010-06-24,80.880966,22.265369,30.125034,27.732933,67.825447,61.781345,66.285721,59.667862,121.300003,25.555973
2010-06-25,81.219795,22.691404,30.298700,28.060295,67.920921,62.031868,66.309372,59.767937,122.760002,26.200861
2010-06-28,80.963776,22.544090,30.075424,27.868143,68.048187,62.614250,66.348808,60.096008,121.089996,25.891741
2010-06-29,78.464012,21.775627,29.045818,26.736626,68.251854,63.296921,66.380348,60.068241,121.269997,25.044319
2010-06-30,77.718590,21.556635,28.847345,26.558720,68.258194,63.722767,66.364548,60.307320,121.680000,24.777826
2010-07-01,77.372269,21.397371,29.269098,26.750862,68.222427,63.823299,66.343254,60.374321,117.040001,24.692554
2010-07-02,76.950584,21.186346,29.207087,26.864723,68.126740,63.314476,66.343254,60.201237,118.489998,24.218218
2010-07-06,77.455078,20.927536,29.790104,27.362877,68.337379,63.835854,66.343254,60.452461,116.510002,23.679905
2010-07-07,79.894569,21.616360,30.720465,27.967777,68.248001,63.088337,66.335358,60.491524,117.730003,24.831123
2010-07-08,80.685165,21.934893,31.018179,28.102997,68.235268,62.686325,66.343254,60.340801,117.209999,25.140251
2010-07-09,81.287529,22.241480,31.049198,28.444582,68.133057,62.328213,66.319542,60.268242,118.360001,25.460028
2010-07-12,81.340240,22.038414,30.931345,28.216856,68.209732,62.303082,66.327492,60.340801,117.339996,25.539988
2010-07-13,82.567551,22.715296,31.501965,28.544205,68.037369,61.769123,66.280121,60.374321,118.360001,26.168890
2010-07-14,82.559990,22.643620,31.613611,28.487284,68.267166,62.391029,66.351143,60.642292,118.300003,26.014322
2010-07-15,82.582603,22.456491,31.768677,28.352068,68.362862,63.012943,66.366966,60.748367,118.230003,25.929045
2010-07-16,80.308739,21.668121,30.751476,27.505205,68.573502,63.320724,66.430122,60.854462,116.669998,25.086954
2010-07-19,80.783089,21.759703,30.949957,27.868143,68.509697,62.931271,66.406425,60.843277,115.730003,25.396076
2010-07-20,81.679077,22.122021,31.160833,28.522869,68.458618,63.025536,66.430122,60.910301,116.650002,25.870428
2010-07-21,80.617409,21.747749,30.596418,28.231091,68.758682,64.093430,66.461647,61.206158,115.849998,25.332115
2010-07-22,82.416931,22.480377,31.626013,29.085058,68.694809,63.352154,66.438026,61.128017,116.860001,26.280813
2010-07-23,83.132233,22.938271,31.998165,29.284336,68.573502,62.680000,66.406425,61.206158,116.089996,26.616583
2010-07-26,83.998123,23.455893,32.221451,29.483589,68.560738,62.573208,66.382751,61.261951,115.519997,27.282795
2010-07-27,83.990585,23.372269,32.314480,29.433779,68.535240,61.970081,66.343254,61.055424,113.510002,27.277470
2010-07-28,83.448494,22.990030,32.147022,29.270100,68.662888,62.171150,66.406425,61.273136,113.779999,27.224167
